,GID,"Last, First",First  Last,Date,Team,Opp,H/A,GameID,GTime(ET),Team pts,Opp pts,Start,Minutes,GP,active,FDP,DKP,DDP,YHP,Stats,DoubleD,TripleD,FD Sal,FD Change,DK Sal,DK Change,DD Sal,DD Change,YH Sal,YH Change,FD pos,DK pos,DD pos,YH pos,ADI,VMI
943,4838,"Johnson, Stanley",Stanley Johnson,20181020,det,chi,A,20181020-det-chi,20,118,116,1,29.6666666666667,1,1,20.4,21.25,20,20.4,10pt 7rb 1bl 1to 2trey 4-13fg,0,0,4800,0, 4500,0,,,12,0,3,34,,3,65.38,-0.81
944,4838,"Johnson, Stanley",Stanley Johnson,20181017,det,bkn,H,20181017-bkn-det,19,103,100,0,0,0,1,0,0,0,0,,0,0,4800,, 4500,,,,12,,3,34,,3,65.43,-0.86
945,4102,"Hill, George",George Hill,20181107,cle,okc,H,20181107-okc-cle,19,86,95,0,0,1,1,0,0,0,0,0pt,0,0,5400,1000, 4000,-200,,,13,2,1,12,,1,64.56,+0.55
946,4102,"Hill, George",George Hill,20181105,cle,orl,A,20181105-cle-orl,19,100,102,1,32.5,1,1,45.8,44,44.5,45.8,22pt 4rb 6as 4st 2to 2trey 10-12fg,0,0,4400,-700, 4200,-200,,,11,-4,1,12,,1,66.52,-2.48
947,4102,"Hill, George",George Hill,20181103,cle,cha,A,20181103-cle-cha,19,94,126,1,28.0166666666667,1,1,7.2,8.75,7.5,7.2,3pt 1rb 4as 3to 1-6fg 1-1ft,0,0,5100,0, 4400,-300,,,15,0,1,12,,1,65.29,-2.11
948,4102,"Hill, George",George Hill,20181101,cle,den,H,20181101-den-cle,19,91,110,1,23.8166666666667,1,1,16.7,17.75,18,16.7,10pt 1rb 3as 1st 2to 2trey 4-7fg,0,0,5100,-200, 4700,0,,,15,0,1,12,,1,62.51,+0.67
949,4102,"Hill, George",George Hill,20181030,cle,atl,H,20181030-atl-cle,19,136,114,1,20.3,1,1,25.9,26.5,27,25.9,17pt 2rb 3as 1st 1to 2trey 6-8fg 3-3ft,0,0,5300,500, 4700,300,,,15,0,1,12,,1,63.69,-0.15
950,4102,"Hill, George",George Hill,20181027,cle,ind,H,20181027-ind-cle,19.5,107,119,1,28.5666666666667,1,1,26.4,25,24,26.4,14pt 2rb 2as 2st 1bl 2to 1trey 5-11fg 3-3ft,0,0,4800,-600, 4400,-100,,,15,-1,1,12,,1,62.69,+1.11
951,4102,"Hill, George",George Hill,20181025,cle,det,A,20181025-cle-det,19,103,110,1,22.9666666666667,1,1,22.6,21.75,20.5,22.6,15pt 3rb 2st 2to 6-11fg 3-3ft,0,0,5400,0, 4500,-300,,,16,0,1,12,,1,64.61,+0.12
952,4102,"Hill, George",George Hill,20181024,cle,bkn,H,20181024-bkn-cle,19,86,102,1,24.5,1,1,9.6,10.75,10,9.6,7pt 3rb 1to 1trey 3-8fg,0,0,5400,-200, 4800,200,,,16,0,1,12,,1,65.38,-0.65
953,4102,"Hill, George",George Hill,20181021,cle,atl,H,20181021-atl-cle,18,111,133,1,27.55,1,1,22.5,23,23.5,22.5,16pt 3as 1st 1to 2trey 7-9fg,0,0,5600,-100, 4600,-400,,,16,0,1,12,,1,64.93,-0.61
954,4102,"Hill, George",George Hill,20181019,cle,min,A,20181019-cle-min,20,123,131,1,24.95,1,1,10.2,10.75,9.5,10.2,7pt 1rb 2as 1to 3-7fg 1-2ft,0,0,5700,700, 5000,500,,,16,0,1,12,,1,63.01,+1.96
955,4102,"Hill, George",George Hill,20181017,cle,tor,A,20181017-cle-tor,19.5,104,116,1,31.45,1,1,26.9,28.5,27.75,26.9,15pt 2rb 7as 1to 2trey 5-11fg 3-4ft,0,0,5000,, 4500,,,,16,,1,12,,1,66.43,-2.43
956,4901,"Valentine, Denzel",Denzel Valentine,20181107,chi,nor,A,20181107-chi-nor,20,98,107,0,0,0,0,0,0,0,0,,0,0,4300,0, 4000,0,,,13,0,3,23,,3,66.66,-1.15
957,4901,"Valentine, Denzel",Denzel Valentine,20181105,chi,nyk,A,20181105-chi-nyk,19.5,116,115,0,0,0,0,0,0,0,0,,0,0,4300,0, 4000,0,,,13,0,3,23,,3,67.21,-2.92
958,4901,"Valentine, Denzel",Denzel Valentine,20181103,chi,hou,H,20181103-hou-chi,20,88,96,0,0,0,0,0,0,0,0,,0,0,4300,0, 4000,0,,,13,0,3,23,,3,64.79,-0.50
959,4901,"Valentine, Denzel",Denzel Valentine,20181102,chi,ind,H,20181102-ind-chi,20,105,107,0,0,0,0,0,0,0,0,,0,0,4300,0, 4000,0,,,13,0,3,23,,3,63.92,+0.09
960,4901,"Valentine, Denzel",Denzel Valentine,20181031,chi,den,H,20181031-den-chi,20,107,108,0,0,0,0,0,0,0,0,,0,0,4300,0, 4000,0,,,13,0,3,23,,3,64.01,-0.07
961,4901,"Valentine, Denzel",Denzel Valentine,20181029,chi,gsw,H,20181029-gsw-chi,20,124,149,0,0,0,0,0,0,0,0,,0,0,4300,0, 4000,-400,,,13,0,3,23,,3,64.38,-0.90
962,4901,"Valentine, Denzel",Denzel Valentine,20181027,chi,atl,A,20181027-chi-atl,19.5,97,85,0,0,0,0,0,0,0,0,,0,0,4300,0, 4400,0,,,13,-2,3,23,,3,62.19,+1.90
963,4901,"Valentine, Denzel",Denzel Valentine,20181026,chi,cha,A,20181026-chi-cha,19,106,135,0,0,0,0,0,0,0,0,,0,0,4300,0, 4400,0,,,15,0,3,23,,3,62.69,+2.40
964,4901,"Valentine, Denzel",Denzel Valentine,20181024,chi,cha,H,20181024-cha-chi,20,112,110,0,0,0,0,0,0,0,0,,0,0,4300,-100, 4400,0,,,15,0,3,23,,3,65.79,-0.70
965,4901,"Valentine, Denzel",Denzel Valentine,20181022,chi,dal,A,20181022-chi-dal,20.5,109,115,0,0,0,0,0,0,0,0,,0,0,4400,0, 4400,0,,,15,0,3,23,,3,64.79,+1.07
966,4901,"Valentine, Denzel",Denzel Valentine,20181020,chi,det,H,20181020-det-chi,20,116,118,0,0,0,0,0,0,0,0,,0,0,4400,0, 4400,100,,,15,0,3,23,,3,65.38,+0.48
967,4901,"Valentine, Denzel",Denzel Valentine,20181018,chi,phi,A,20181018-chi-phi,20,108,127,0,0,0,0,0,0,0,0,,0,0,4400,, 4300,,,,15,,3,23,,3,68.35,-4.35
968,5215,"Ball, Lonzo",Lonzo Ball,20181111,lal,atl,H,20181111-atl-lal,21.5,,,,,,,,,,,,,,5600,-100, 5000,-200,,,18,0,1,1,,1,,
969,5215,"Ball, Lonzo",Lonzo Ball,20181107,lal,min,H,20181107-min-lal,22.5,114,110,1,21.0333333333333,1,1,24,22.75,21.25,24,3pt 5rb 6as 3st 3to 1-6fg 1-2ft,0,0,5700,-300, 5200,-100,,,18,-3,1,1,,1,65.66,+0.16
970,5215,"Ball, Lonzo",Lonzo Ball,20181104,lal,tor,H,20181104-tor-lal,21.5,107,121,1,23.15,1,1,32.8,33.25,33.75,32.8,12pt 9rb 4as 2st 2to 2trey 5-7fg,0,0,6000,-100, 5300,100,,,21,0,1,1,,1,65.43,+0.74
971,5215,"Ball, Lonzo",Lonzo Ball,20181103,lal,por,A,20181103-lal-por,22,114,110,1,18.8333333333333,1,1,9.1,10.75,10,9.1,3pt 3rb 3as 2to 1trey 1-6fg,0,0,6100,0, 5200,200,,,21,0,1,1,,1,67.30,-2.46
972,5215,"Ball, Lonzo",Lonzo Ball,20181031,lal,dal,H,20181031-dal-lal,22.5,114,113,1,33.3,1,1,27.3,29,29.75,27.3,12pt 4rb 7as 3trey 4-6fg 1-2ft,0,0,6100,-800, 5000,-600,,,21,-4,1,1,,1,66.07,-1.23
973,5215,"Ball, Lonzo",Lonzo Ball,20181029,lal,min,A,20181029-lal-min,20,120,124,1,23.6,1,1,5.7,6.25,5.25,5.7,4pt 1rb 1as 1to 2-6fg,0,0,6900,-300, 5600,-400,,,25,-2,1,1,,1,62.60,+2.12
974,5215,"Ball, Lonzo",Lonzo Ball,20181027,lal,sas,A,20181027-lal-sas,20.5,106,110,1,26.9166666666667,1,1,9.9,12.5,11.5,9.9,6pt 2rb 3as 3to 2trey 2-8fg 0-2ft,0,0,7200,-100, 6000,-400,,,27,1,1,1,,1,64.29,+0.15
975,5215,"Ball, Lonzo",Lonzo Ball,20181025,lal,den,H,20181025-den-lal,22.5,121,114,1,33.25,1,1,43.2,41,40.75,43.2,12pt 6rb 8as 5st 3to 2trey 5-10fg,0,0,7300,300, 6400,100,,,26,0,1,1,,1,65.47,-1.03
976,5215,"Ball, Lonzo",Lonzo Ball,20181024,lal,pho,A,20181024-lal-pho,22,131,113,1,28.2666666666667,1,1,33.4,33.25,32.75,33.4,12pt 7rb 6as 2st 2to 1trey 5-9fg 1-1ft,0,0,7000,200, 6300,800,,,26,0,1,1,,1,61.68,+4.07
977,5215,"Ball, Lonzo",Lonzo Ball,20181022,lal,sas,H,20181022-sas-lal,22.5,142,143,1,32.8333333333333,1,1,32.2,33.5,33.75,32.2,14pt 6rb 6as 1st 1to 3trey 5-9fg 1-2ft,0,0,6800,500, 5500,300,,,26,-2,1,1,,1,65.47,+0.28
978,5215,"Ball, Lonzo",Lonzo Ball,20181020,lal,hou,H,20181020-hou-lal,22.5,115,124,0,26.2666666666667,1,1,27.2,29.5,30.25,27.2,14pt 6rb 4as 4trey 5-10fg,0,0,6300,-300, 5200,-200,,,28,-2,1,1,,1,65.47,+0.69
979,5215,"Ball, Lonzo",Lonzo Ball,20181018,lal,por,A,20181018-lal-por,22.5,119,128,0,19.4666666666667,1,1,15.3,15.5,14.75,15.3,7pt 4rb 1as 1st 1to 1trey 2-7fg 2-2ft,0,0,6600,, 5400,,,,30,,1,1,,1,67.25,-1.25
980,4211,"DeRozan, DeMar",DeMar DeRozan,20181107,sas,mia,A,20181107-sas-mia,19.5,88,95,1,36.5666666666667,1,1,52.8,54,52.75,52.8,18pt 14rb 8as 2st 1bl 3to 1trey 6-15fg 5-5ft,1,0,9200,-700, 9200,300,,,41,1,2,23,,2,66.62,-2.99
981,4211,"DeRozan, DeMar",DeMar DeRozan,20181104,sas,orl,H,20181104-orl-sas,19,110,117,1,32.7833333333333,1,1,42.9,43.75,42.5,42.9,25pt 7rb 5as 2st 4to 1trey 9-16fg 6-6ft,0,0,9900,0, 8900,-500,,,40,0,2,23,,2,63.92,-0.29
982,4211,"DeRozan, DeMar",DeMar DeRozan,20181103,sas,nor,H,20181103-nor-sas,20.5,109,95,1,38.2833333333333,1,1,33.6,34.75,31.5,33.6,26pt 3rb 4as 2to 11-24fg 4-4ft,0,0,9900,200, 9400,-100,,,40,0,2,23,,2,63.47,-0.21
983,4211,"DeRozan, DeMar",DeMar DeRozan,20181031,sas,pho,A,20181031-sas-pho,22.5,120,90,1,27.85,1,1,39.3,38,37.5,39.3,25pt 4rb 3as 1st 1bl 1to 10-12fg 5-5ft,0,0,9700,900, 9500,400,,,40,3,2,23,,2,62.23,+1.84
984,4211,"DeRozan, DeMar",DeMar DeRozan,20181029,sas,dal,H,20181029-dal-sas,20.5,113,108,1,42.8833333333333,1,1,61.7,60,57.75,61.7,34pt 6rb 9as 3st 2to 12-21fg 10-10ft,0,0,8800,700, 9100,600,,,37,4,2,23,,2,64.01,+0.06
985,4211,"DeRozan, DeMar",DeMar DeRozan,20181027,sas,lal,H,20181027-lal-sas,20.5,110,106,1,39.4,1,1,61.4,62.5,60.75,61.4,30pt 12rb 8as 2st 1bl 4to 14-23fg 2-2ft,1,0,8100,-100, 8500,600,,,33,0,2,23,,2,64.29,-0.08
986,4211,"DeRozan, DeMar",DeMar DeRozan,20181024,sas,ind,H,20181024-ind-sas,20.5,96,116,1,33.4833333333333,1,1,26.6,27.25,24.5,26.6,18pt 3rb 4as 1to 8-18fg 2-3ft,0,0,8200,0, 7900,500,,,33,3,2,23,,2,63.83,+0.79
987,4211,"DeRozan, DeMar",DeMar DeRozan,20181022,sas,lal,A,20181022-sas-lal,22.5,143,142,1,45,1,1,63.6,66.5,63.25,63.6,32pt 8rb 14as 1st 2to 2trey 11-29fg 8-9ft,1,0,8200,100, 7400,200,,,30,0,2,23,,2,65.47,-0.12
988,4211,"DeRozan, DeMar",DeMar DeRozan,20181020,sas,por,A,20181020-sas-por,22,108,121,1,34.3666666666667,1,1,49.1,48.25,45.5,49.1,28pt 3rb 9as 2st 2to 11-22fg 6-6ft,0,0,8100,-200, 7200,-200,,,30,0,2,23,,2,66.48,-2.00
989,4211,"DeRozan, DeMar",DeMar DeRozan,20181017,sas,min,H,20181017-min-sas,20.5,112,108,1,38.1833333333333,1,1,35.8,38,34.75,35.8,28pt 4rb 4as 3to 1trey 10-21fg 7-11ft,0,0,8300,, 7400,,,,30,,2,23,,2,65.20,-0.72
990,4620,"Gobert, Rudy",Rudy Gobert,20181109,uta,bos,H,20181109-bos-uta,21.5,123,115,1,36.0166666666667,1,1,44,44.25,44.25,44,17pt 15rb 2as 2bl 6-8fg 5-5ft,1,0,8700,-200, 7700,-300,,,34,0,5,5,,5,48.17,-0.47
991,4620,"Gobert, Rudy",Rudy Gobert,20181107,uta,dal,H,20181107-dal-uta,21,117,102,1,31.7166666666667,1,1,47,44,43,47,17pt 10rb 2as 1st 4bl 7-9fg 3-7ft,1,0,8900,-100, 8000,0,,,34,0,5,5,,5,47.76,-0.62
992,4620,"Gobert, Rudy",Rudy Gobert,20181105,uta,tor,H,20181105-tor-uta,21,111,124,1,29.5166666666667,1,1,35.4,36.5,35.75,35.4,14pt 12rb 2as 1st 1bl 2to 6-9fg 2-4ft,1,0,9000,-1300, 8000,-100,,,34,-1,5,5,,5,47.07,-0.59
993,4620,"Gobert, Rudy",Rudy Gobert,20181103,uta,den,A,20181103-uta-den,21,88,103,1,35.2,1,1,28.9,31,29,28.9,12pt 12rb 1as 1bl 2to 5-9fg 2-8ft,1,0,10300,200, 8100,-100,,,35,3,5,5,,5,45.20,+8.36
994,4620,"Gobert, Rudy",Rudy Gobert,20181102,uta,mem,H,20181102-mem-uta,21,100,110,1,36.5333333333333,1,1,30.7,31.5,30.25,30.7,9pt 16rb 1as 1bl 2to 3-5fg 3-6ft,0,0,10100,1000, 8200,300,,,32,0,5,5,,5,46.94,+6.62
995,4620,"Gobert, Rudy",Rudy Gobert,20181031,uta,min,A,20181031-uta-min,20,125,128,1,33.5,1,1,53.1,51.75,50.25,53.1,22pt 13rb 3as 1st 3bl 1to 9-12fg 4-9ft,1,0,9100,800, 7900,400,,,32,2,5,5,,5,63.19,-1.46
996,4620,"Gobert, Rudy",Rudy Gobert,20181028,uta,dal,A,20181028-uta-dal,19,113,104,1,33.05,1,1,57.2,56,55.25,57.2,23pt 16rb 2as 2st 3bl 3to 9-13fg 5-6ft,1,0,8300,200, 7500,100,,,30,0,5,5,,5,64.24,-3.74
997,4620,"Gobert, Rudy",Rudy Gobert,20181027,uta,nor,A,20181027-uta-nor,19,132,111,1,31.4833333333333,1,1,56.8,54,53.5,56.8,25pt 14rb 1st 4bl 11-13fg 3-5ft,1,0,8100,0, 7400,-100,,,30,0,5,5,,5,66.94,-12.49
998,4620,"Gobert, Rudy",Rudy Gobert,20181024,uta,hou,A,20181024-uta-hou,20,100,89,1,34.35,1,1,38.6,37.75,37.5,38.6,12pt 13rb 2st 3bl 4to 4-5fg 4-6ft,1,0,8100,-600, 7500,0,,,30,0,5,5,,5,65.47,-16.22
999,4620,"Gobert, Rudy",Rudy Gobert,20181022,uta,mem,H,20181022-mem-uta,21,84,92,1,33.4833333333333,1,1,34.9,34.5,34,34.9,11pt 12rb 1as 1st 2bl 1to 4-6fg 3-5ft,1,0,8700,0, 7500,-400,,,30,0,5,5,,5,46.80,+2.45
1000,4620,"Gobert, Rudy",Rudy Gobert,20181019,uta,gsw,H,20181019-gsw-uta,22.5,123,124,1,34.6833333333333,1,1,40.2,40.25,39.5,40.2,16pt 11rb 2as 3st 1bl 4to 4-6fg 8-11ft,1,0,8700,500, 7900,100,,,30,0,5,5,,5,48.21,+5.19
1001,4620,"Gobert, Rudy",Rudy Gobert,20181017,uta,sac,A,20181017-uta-sac,22,123,117,1,37.2666666666667,1,1,44,44.25,44.25,44,19pt 15rb 3bl 2to 7-9fg 5-5ft,1,0,8200,, 7800,,,,30,,5,5,,5,66.71,-19.71
1002,5186,"Moore, Ben",Ben Moore,20181111,ind,hou,A,20181111-ind-hou,19,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,5186,"Moore, Ben",Ben Moore,20181102,ind,chi,A,20181102-ind-chi,20,107,105,0,0,0,0,0,0,0,0,,0,0,3500,0, 3000,0,,,10,0,3,4,,3,63.92,+0.88
1004,5186,"Moore, Ben",Ben Moore,20181031,ind,nyk,A,20181031-ind-nyk,20,107,101,0,0,0,0,0,0,0,0,,0,0,3500,0, 3000,0,,,10,0,3,4,,3,66.11,-2.40
1005,5186,"Moore, Ben",Ben Moore,20181029,ind,por,H,20181029-por-ind,19,93,103,0,0,0,0,0,0,0,0,,0,0,3500,0, 3000,0,,,10,0,3,3,,3,64.29,-0.58
1006,5186,"Moore, Ben",Ben Moore,20181027,ind,cle,A,20181027-ind-cle,19.5,119,107,0,0,0,0,0,0,0,0,,0,0,3500,0, 3000,0,,,10,0,3,4,,3,62.69,+1.37
1007,5186,"Moore, Ben",Ben Moore,20181024,ind,sas,A,20181024-ind-sas,20.5,116,96,0,0,0,0,0,0,0,0,,0,0,3500,0, 3000,0,,,10,0,3,3,,3,63.83,+0.37
1008,5186,"Moore, Ben",Ben Moore,20181022,ind,min,A,20181022-ind-min,20,91,101,0,0,0,0,0,0,0,0,,0,0,3500,0, 3000,0,,,10,0,3,4,,3,64.20,-0.04
1009,5186,"Moore, Ben",Ben Moore,20181020,ind,bkn,H,20181020-bkn-ind,19,132,112,0,0,0,0,0,0,0,0,,0,0,3500,0, 3000,0,,,10,0,3,4,,3,64.70,-0.54
1010,5186,"Moore, Ben",Ben Moore,20181019,ind,mil,A,20181019-ind-mil,20.5,101,118,0,0,0,0,0,0,0,0,,0,0,3500,0, 3000,0,,,10,0,3,4,,3,63.05,+1.63
1011,5186,"Moore, Ben",Ben Moore,20181017,ind,mem,H,20181017-mem-ind,19,111,83,0,0,0,0,0,0,0,0,,0,0,3500,, 3000,,,,10,,3,3,,3,65.70,-1.02
1012,4071,"Beasley, Michael",Michael Beasley,20181111,lal,atl,H,20181111-atl-lal,21.5,,,,,,,,,,,,,,3600,0, 3000,0,,,10,0,3,34,,3,,
1013,4071,"Beasley, Michael",Michael Beasley,20181107,lal,min,H,20181107-min-lal,22.5,114,110,0,0,0,1,0,0,0,0,,0,0,3600,0, 3000,0,,,10,0,3,34,,3,65.66,+0.16
1014,4071,"Beasley, Michael",Michael Beasley,20181104,lal,tor,H,20181104-tor-lal,21.5,107,121,0,0,0,0,0,0,0,0,,0,0,3600,0, 3000,0,,,10,0,3,34,,3,65.43,+0.74
1015,4071,"Beasley, Michael",Michael Beasley,20181103,lal,por,A,20181103-lal-por,22,114,110,0,0,0,1,0,0,0,0,,0,0,3600,0, 3000,0,,,10,0,3,34,,3,67.30,-2.46
1016,4071,"Beasley, Michael",Michael Beasley,20181031,lal,dal,H,20181031-dal-lal,22.5,114,113,0,0,0,0,0,0,0,0,,0,0,3600,0, 3000,-100,,,10,0,3,34,,3,66.07,-1.23
1017,4071,"Beasley, Michael",Michael Beasley,20181029,lal,min,A,20181029-lal-min,20,120,124,0,0,0,1,0,0,0,0,,0,0,3600,0, 3100,-100,,,10,0,3,34,,3,62.60,+2.12
1018,4071,"Beasley, Michael",Michael Beasley,20181027,lal,sas,A,20181027-lal-sas,20.5,106,110,0,0,0,1,0,0,0,0,,0,0,3600,-100, 3200,-100,,,10,-5,3,34,,4,64.29,+0.15
1019,4071,"Beasley, Michael",Michael Beasley,20181025,lal,den,H,20181025-den-lal,22.5,121,114,0,2.53333333333333,1,1,-1,-0.5,-0.5,-1,0pt 1to,0,0,3700,0, 3300,0,,,15,0,3,34,,4,65.47,-1.03
1020,4071,"Beasley, Michael",Michael Beasley,20181024,lal,pho,A,20181024-lal-pho,22,131,113,0,0,0,1,0,0,0,0,,0,0,3700,-600, 3300,0,,,15,-3,3,34,,4,61.68,+4.07
1021,4071,"Beasley, Michael",Michael Beasley,20181022,lal,sas,H,20181022-sas-lal,22.5,142,143,0,5.6,1,1,4.4,5,4.25,4.4,3pt 2rb 1to 1-3fg 1-2ft,0,0,4300,0, 3300,-100,,,18,-2,3,34,,4,65.47,+0.28
1022,4071,"Beasley, Michael",Michael Beasley,20181020,lal,hou,H,20181020-hou-lal,22.5,115,124,0,0,0,1,0,0,0,0,,0,0,4300,-100, 3400,0,,,20,-3,3,34,,4,65.47,+0.69
1023,4071,"Beasley, Michael",Michael Beasley,20181018,lal,por,A,20181018-lal-por,22.5,119,128,0,2.3,1,1,1.2,1.25,1.25,1.2,0pt 1rb,0,0,4400,, 3400,,,,23,,3,34,,4,67.25,-1.25
1024,4704,"Wiggins, Andrew",Andrew Wiggins,20181109,min,sac,A,20181109-min-sac,22,110,121,0,0,0,0,0,0,0,0,,0,0,6700,300, 6200,200,,,24,0,3,23,,3,66.94,-1.76
1025,4704,"Wiggins, Andrew",Andrew Wiggins,20181107,min,lal,A,20181107-min-lal,22.5,110,114,1,40.9666666666667,1,1,42.3,40.5,40.5,42.3,19pt 4rb 5as 3st 1bl 1to 3trey 8-14fg,0,0,6400,-200, 6000,-300,,,24,2,3,23,,3,65.66,-0.12
1026,4704,"Wiggins, Andrew",Andrew Wiggins,20181105,min,lac,A,20181105-min-lac,22.5,109,120,1,34.4333333333333,1,1,30.2,29.5,27.25,30.2,13pt 6rb 2as 1st 2bl 2to 2trey 4-16fg 3-4ft,0,0,6600,0, 6300,200,,,22,0,3,23,,3,65.34,+0.43
1027,4704,"Wiggins, Andrew",Andrew Wiggins,20181104,min,por,A,20181104-min-por,21,81,111,1,30.9333333333333,1,1,27.7,26.25,24.5,27.7,17pt 1rb 1as 3st 1to 2trey 6-16fg 3-4ft,0,0,6600,100, 6100,400,,,22,-2,3,23,,3,67.12,-2.64
1028,4704,"Wiggins, Andrew",Andrew Wiggins,20181102,min,gsw,A,20181102-min-gsw,22.5,99,116,1,36.8166666666667,1,1,34.8,34.5,33,34.8,22pt 4rb 2st 1bl 1to 4trey 9-23fg,0,0,6500,100, 5700,-200,,,24,0,3,23,,3,66.66,-3.76
1029,4704,"Wiggins, Andrew",Andrew Wiggins,20181031,min,uta,H,20181031-uta-min,20,128,125,1,37.6833333333333,1,1,34.7,34.5,33.5,34.7,19pt 6rb 1as 2st 1bl 2to 3trey 8-17fg 0-1ft,0,0,6400,-200, 5900,0,,,24,0,3,23,,3,63.19,-0.29
1030,4704,"Wiggins, Andrew",Andrew Wiggins,20181029,min,lal,H,20181029-lal-min,20,124,120,0,0,0,0,0,0,0,0,,0,0,6600,300, 5900,200,,,24,0,3,23,,3,62.60,+0.47
1031,4704,"Wiggins, Andrew",Andrew Wiggins,20181026,min,mil,H,20181026-mil-min,20,95,125,0,0,0,0,0,0,0,0,,0,0,6300,400, 5700,0,,,24,0,3,23,,3,62.41,+1.69
1032,4704,"Wiggins, Andrew",Andrew Wiggins,20181024,min,tor,A,20181024-min-tor,19.5,105,112,0,0,0,0,0,0,0,0,,0,0,5900,-700, 5700,-300,,,24,0,3,23,,3,67.07,-2.90
1033,4704,"Wiggins, Andrew",Andrew Wiggins,20181022,min,ind,H,20181022-ind-min,20,101,91,1,8.08333333333333,1,1,3.5,3.5,3,3.5,2pt 1as 1-3fg,0,0,6600,-300, 6000,-100,,,24,2,3,23,,3,64.20,-0.03
1034,4704,"Wiggins, Andrew",Andrew Wiggins,20181020,min,dal,A,20181020-min-dal,20.5,136,140,1,27.2833333333333,1,1,25.6,27.25,26.75,25.6,19pt 3rb 2as 1st 3to 2trey 5-9fg 7-9ft,0,0,6900,100, 6100,-100,,,22,0,3,23,,3,65.29,-1.63
1035,4704,"Wiggins, Andrew",Andrew Wiggins,20181019,min,cle,H,20181019-cle-min,20,131,123,1,36.5333333333333,1,1,36.6,34.75,32,36.6,22pt 3rb 2as 3st 1to 1trey 8-21fg 5-5ft,0,0,6800,0, 6200,100,,,22,0,3,23,,3,63.01,+0.65
1036,4704,"Wiggins, Andrew",Andrew Wiggins,20181017,min,sas,A,20181017-min-sas,20.5,108,112,1,37.45,1,1,32.7,34,32.5,32.7,20pt 6rb 3as 1st 2to 2trey 8-18fg 2-2ft,0,0,6800,, 6100,,,,22,,3,23,,3,65.20,-2.20
1037,3872,"Rondo, Rajon",Rajon Rondo,20181111,lal,atl,H,20181111-atl-lal,21.5,,,,,,,,,,,,,,5700,0, 5500,400,,,21,-1,1,1,,1,,
1038,3872,"Rondo, Rajon",Rajon Rondo,20181107,lal,min,H,20181107-min-lal,22.5,114,110,0,26.8166666666667,1,1,21.2,23,21.5,21.2,2pt 6rb 10as 3to 1-7fg,0,0,5700,100, 5100,0,,,22,-3,1,1,,1,65.66,+0.16
1039,3872,"Rondo, Rajon",Rajon Rondo,20181104,lal,tor,H,20181104-tor-lal,21.5,107,121,0,24.85,1,1,14.7,15.75,14.75,14.7,10pt 1rb 3as 1to 1trey 4-9fg 1-2ft,0,0,5600,0, 5100,-200,,,25,0,1,1,,1,65.43,+0.74
1040,3872,"Rondo, Rajon",Rajon Rondo,20181103,lal,por,A,20181103-lal-por,22,114,110,0,25.8333333333333,1,1,43,44.5,45,43,17pt 10rb 6as 3st 4to 1trey 8-10fg,1,0,5600,-200, 5300,-400,,,25,-2,1,1,,1,67.30,-2.46
1041,3872,"Rondo, Rajon",Rajon Rondo,20181031,lal,dal,H,20181031-dal-lal,22.5,114,113,0,17.1166666666667,1,1,13.5,13,12.25,13.5,5pt 3as 2st 2to 1trey 2-7fg,0,0,5800,0, 5700,-200,,,27,-2,1,1,,1,66.07,-1.23
1042,3872,"Rondo, Rajon",Rajon Rondo,20181029,lal,min,A,20181029-lal-min,20,120,124,0,31.8666666666667,1,1,28.2,31,30.75,28.2,13pt 6rb 8as 4to 1trey 6-9fg,0,0,5800,-100, 5900,-100,,,29,-2,1,1,,1,62.60,+2.12
1043,3872,"Rondo, Rajon",Rajon Rondo,20181027,lal,sas,A,20181027-lal-sas,20.5,106,110,0,29.0333333333333,1,1,22.3,24.5,24.5,22.3,12pt 4rb 5as 2to 2trey 4-8fg 2-2ft,0,0,5900,500, 6000,-300,,,31,0,1,1,,1,64.29,+0.15
1044,3872,"Rondo, Rajon",Rajon Rondo,20181025,lal,den,H,20181025-den-lal,22.5,121,114,0,0,0,1,0,0,0,0,,0,0,5400,0, 6300,-100,,,31,0,1,1,,1,65.47,-1.03
1045,3872,"Rondo, Rajon",Rajon Rondo,20181024,lal,pho,A,20181024-lal-pho,22,131,113,0,0,0,1,0,0,0,0,,0,0,5400,-100, 6400,0,,,31,0,1,1,,1,61.68,+4.07
1046,3872,"Rondo, Rajon",Rajon Rondo,20181022,lal,sas,H,20181022-sas-lal,22.5,142,143,0,0,0,1,0,0,0,0,,0,0,5500,800, 6400,400,,,31,0,1,1,,1,65.47,+0.28
1047,3872,"Rondo, Rajon",Rajon Rondo,20181020,lal,hou,H,20181020-hou-lal,22.5,115,124,1,29.7,1,1,40.4,41.75,42.25,40.4,13pt 7rb 10as 2st 2to 1trey 6-8fg,1,0,4700,200, 6000,200,,,31,-2,1,1,,1,65.47,+0.69
1048,3872,"Rondo, Rajon",Rajon Rondo,20181018,lal,por,A,20181018-lal-por,22.5,119,128,1,31.75,1,1,34.3,37,36.25,34.3,13pt 4rb 11as 1st 3to 1trey 6-13fg,1,0,4500,, 5800,,,,33,,1,1,,1,67.25,-1.25
